gene_id,expressionLevel,SRAaccession,experiment_tissue,unit
AT2G46590,53.89,SRR1207195,carpel,TPM
AT2G46590,44.25,SRR1207194,carpel,TPM
AT2G46590,35.2,SRR1019436,dark-grown seedling,TPM
AT2G46590,31.83,SRR1019437,dark-grown seedling,TPM
AT2G46590,31.49,SRR1524938,root,TPM
AT2G46590,31.36,SRR401417,receptacle,TPM
AT2G46590,30.71,SRR1524940,root,TPM
AT2G46590,30.66,ERR274309,root,TPM
AT2G46590,30.21,SRR401416,receptacle,TPM
AT2G46590,30.06,SRR477075,dark-grown seedling,TPM
AT2G46590,29.15,SRR401414,receptacle,TPM
AT2G46590,28.48,SRR401419,receptacle,TPM
AT2G46590,28.34,SRR401418,receptacle,TPM
AT2G46590,28.07,SRR477076,dark-grown seedling,TPM
AT2G46590,27.9,SRR401420,receptacle,TPM
AT2G46590,27.5,SRR401421,receptacle,TPM
AT2G46590,27.49,SRR401415,receptacle,TPM
AT2G46590,27.37,SRR1524935,root,TPM
AT2G46590,26.62,SRR401413,receptacle,TPM
AT2G46590,21.18,SRR800754,stage 12 inflorescence,TPM
AT2G46590,19.52,SRR1046910,root,TPM
AT2G46590,18.51,SRR1019221,light-grown seedling,TPM
AT2G46590,18.24,SRR493237,dark-grown seedling,TPM
AT2G46590,17.77,SRR493238,dark-grown seedling,TPM
AT2G46590,17.42,SRR800753,stage 12 inflorescence,TPM
AT2G46590,17.34,SRR1049784,dark-grown seedling,TPM
AT2G46590,14.47,SRR584115,light-grown seedling,TPM
AT2G46590,14.11,SRR584129,light-grown seedling,TPM
AT2G46590,13.4,SRR833246,light-grown seedling,TPM
AT2G46590,13.29,SRR764885,leaf,TPM
AT2G46590,13.23,SRR653555,light-grown seedling,TPM
AT2G46590,13.09,SRR653574,light-grown seedling,TPM
AT2G46590,12.7,SRR797230,light-grown seedling,TPM
AT2G46590,12.68,SRR446487,leaf,TPM
AT2G46590,12.65,SRR1046909,root,TPM
AT2G46590,12.49,SRR653570,light-grown seedling,TPM
AT2G46590,12.04,SRR653576,light-grown seedling,TPM
AT2G46590,11.95,SRR949989,shoot apical meristem,TPM
AT2G46590,11.7,SRR584134,light-grown seedling,TPM
AT2G46590,11.61,SRR653557,light-grown seedling,TPM
AT2G46590,11.6,SRR949988,shoot apical meristem,TPM
AT2G46590,11.38,SRR314815,stage 12 inflorescence,TPM
AT2G46590,11.25,SRR653556,light-grown seedling,TPM
AT2G46590,11.21,SRR346552,light-grown seedling,TPM
AT2G46590,11.13,SRR446485,leaf,TPM
AT2G46590,10.55,SRR653577,light-grown seedling,TPM
AT2G46590,10.22,SRR949956,shoot apical meristem,TPM
AT2G46590,10.18,SRR653562,light-grown seedling,TPM
AT2G46590,10.11,SRR653575,light-grown seedling,TPM
AT2G46590,9.85,SRR394082,light-grown seedling,TPM
AT2G46590,9.73,SRR653578,light-grown seedling,TPM
AT2G46590,9.65,SRR653572,light-grown seedling,TPM
AT2G46590,9.57,SRR949965,shoot apical meristem,TPM
AT2G46590,9.51,SRR346553,light-grown seedling,TPM
AT2G46590,9.5,SRR653563,light-grown seedling,TPM
AT2G46590,9.44,ERR274310,aerial,TPM
AT2G46590,9.24,SRR493036,leaf,TPM
AT2G46590,9.24,SRR653561,light-grown seedling,TPM
AT2G46590,9.23,SRR1001909,light-grown seedling,TPM
AT2G46590,9.13,SRR653573,light-grown seedling,TPM
AT2G46590,8.99,SRR653569,light-grown seedling,TPM
AT2G46590,8.94,SRR653571,light-grown seedling,TPM
AT2G46590,8.83,SRR1105823,leaf,TPM
AT2G46590,8.68,SRR653564,light-grown seedling,TPM
AT2G46590,8.66,SRR584121,light-grown seedling,TPM
AT2G46590,8.28,SRR653567,light-grown seedling,TPM
AT2G46590,8.03,SRR847503,aerial,TPM
AT2G46590,7.81,SRR847505,aerial,TPM
AT2G46590,7.72,SRR1105822,leaf,TPM
AT2G46590,7.71,SRR653568,light-grown seedling,TPM
AT2G46590,7.62,SRR847504,aerial,TPM
AT2G46590,7.29,SRR1001910,light-grown seedling,TPM
AT2G46590,7.26,SRR653565,light-grown seedling,TPM
AT2G46590,7.26,SRR653566,light-grown seedling,TPM
AT2G46590,7.21,SRR314814,root,TPM
AT2G46590,7.03,SRR847506,aerial,TPM
AT2G46590,6.95,SRR1159827,leaf,TPM
AT2G46590,6.53,SRR942022,leaf,TPM
AT2G46590,5.58,SRR1261509,root apical meristem,TPM
AT2G46590,5.07,SRR797194,light-grown seedling,TPM
AT2G46590,4.68,SRR446039,leaf,TPM
AT2G46590,4.36,SRR515073,light-grown seedling,TPM
AT2G46590,4.01,SRR924656,leaf,TPM
AT2G46590,3.98,SRR934391,leaf,TPM
AT2G46590,3.93,SRR548277,aerial,TPM
AT2G46590,3.88,SRR1159821,leaf,TPM
AT2G46590,3.7,SRR1159837,leaf,TPM
AT2G46590,3.62,SRR547531,aerial,TPM
AT2G46590,3.37,SRR515074,light-grown seedling,TPM
AT2G46590,3.17,SRR446028,leaf,TPM
AT2G46590,2.8,SRR446040,leaf,TPM
AT2G46590,2.41,SRR1260033,root apical meristem,TPM
AT2G46590,2.36,SRR314813,leaf,TPM
AT2G46590,2.34,SRR1260032,root apical meristem,TPM
AT2G46590,2.28,SRR446486,leaf,TPM
AT2G46590,2.26,SRR446484,leaf,TPM
AT2G46590,2.19,SRR493101,leaf,TPM
AT2G46590,1.83,SRR504180,light-grown seedling,TPM
AT2G46590,1.76,SRR493097,leaf,TPM
AT2G46590,1.68,SRR446034,leaf,TPM
AT2G46590,1.59,SRR504181,light-grown seedling,TPM
AT2G46590,1.44,SRR446027,leaf,TPM
AT2G46590,1.4,SRR446033,leaf,TPM
AT2G46590,1.4,SRR504179,light-grown seedling,TPM
AT2G46590,1.28,SRR493098,leaf,TPM
AT2G46590,0.57,SRR070571,light-grown seedling,TPM
AT2G46590,0.29,SRR345561,light-grown seedling,TPM
AT2G46590,0.27,SRR345562,light-grown seedling,TPM
AT2G46590,0.2,SRR070570,light-grown seedling,TPM
AT2G46590,0.06,SRR527164,light-grown seedling,TPM
AT2G46590,0.06,SRR527165,light-grown seedling,TPM
AT2G46590,0.03,SRR847502,pollen,TPM
AT2G46590,0.0,SRR847501,pollen,TPM
